,age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
30944,33,Private,229051,Some-college,10,Single,White-collar,Not-in-family,White,Male,0,0,52,US,<50K
30945,49,Private,193366,College,14,Married,White-collar,Husband,White,Male,0,0,65,US,>50K
30946,31,Private,57781,High-school,9,Separated,Clerical/Sales,Unmarried,White,Female,0,0,50,US,<50K
30947,69,null,121136,High-school,9,Married,null,Husband,White,Male,0,0,13,US,<50K
30948,41,Private,433989,Some-college,11,Married,Clerical/Sales,Husband,White,Male,4386,0,60,US,>50K
30949,24,Private,136687,High-school,9,Separated,Blue-collar,Unmarried,Other,Female,0,0,40,US,<50K
30950,45,Govt,154117,High-school,9,Separated,White-collar,Unmarried,White,Female,0,0,38,US,>50K
30951,63,Private,294009,College,13,Married,White-collar,Husband,White,Male,15024,0,45,US,>50K
30952,75,Private,239038,Some-college,10,Married,Blue-collar,Husband,White,Male,0,0,16,US,<50K
30953,34,Private,244064,High-school,9,Single,Blue-collar,Unmarried,Black,Male,0,0,40,US,<50K
30954,69,Private,128348,College,13,Married,White-collar,Husband,Black,Male,9386,0,50,US,>50K
30955,33,Private,66278,College,14,Single,White-collar,Not-in-family,White,Female,0,0,40,US,<50K
30956,44,Private,162643,High-school,9,Single,Clerical/Sales,Not-in-family,White,Female,0,0,43,US,<50K
30957,45,Private,179659,College,13,Married,Blue-collar,Husband,White,Male,3103,0,40,US,>50K
30958,18,Private,205218,High-school,7,Single,Clerical/Sales,Own-child,White,Female,0,0,20,US,<50K
30959,48,Private,154033,High-school,9,Separated,Clerical/Sales,Not-in-family,White,Female,0,0,52,US,<50K
30960,43,Private,158528,High-school,9,Married,Blue-collar,Husband,White,Male,0,0,40,US,>50K
30961,26,Private,366219,High-school,9,Married,Blue-collar,Husband,Black,Male,0,1848,60,US,>50K
30962,35,Private,301862,High-school,9,Single,Blue-collar,Unmarried,White,Male,0,0,50,US,<50K
30963,34,Private,228406,Some-college,10,Single,Clerical/Sales,Unmarried,Black,Female,0,0,40,US,<50K
30964,48,Private,120131,High-school,9,Married,Clerical/Sales,Husband,White,Male,0,0,70,US,>50K
30965,54,Govt,127943,High-school,9,Separated,Service/Manual,Unmarried,Black,Female,0,0,40,US,<50K
30966,57,Private,301514,High-school,9,Married,Clerical/Sales,Husband,White,Male,0,0,40,US,<50K
30967,21,Private,156980,High-school,9,Single,Blue-collar,Own-child,White,Male,0,0,60,US,<50K
30968,28,Private,124685,Some-college,10,Married,White-collar,Husband,Amer-Indian-Eskimo,Male,0,0,55,US,<50K
30969,51,Private,305673,Some-college,11,Married,Blue-collar,Husband,White,Male,0,0,40,Non-US,>50K
30970,34,Govt,31391,High-school,9,Married,Blue-collar,Husband,White,Male,0,0,53,US,>50K
30971,41,Govt,33658,Some-college,10,Married,Blue-collar,Husband,White,Male,0,0,45,US,>50K
30972,21,Private,211391,Some-college,10,Single,Clerical/Sales,Not-in-family,White,Female,0,0,27,US,<50K
30973,26,Private,402998,College,13,Married,White-collar,Husband,White,Male,0,0,58,US,>50K
30974,66,Private,78855,High-school,9,Single,Clerical/Sales,Not-in-family,Asian-Pac-Islander,Female,0,0,40,US,<50K
30975,40,Private,320451,College,16,Married,White-collar,Husband,Asian-Pac-Islander,Male,0,1977,45,Non-US,>50K
30976,48,Private,49278,Some-college,12,Separated,Clerical/Sales,Unmarried,White,Female,0,0,40,US,<50K
30977,44,null,248876,College,13,Separated,null,Not-in-family,White,Male,0,0,50,US,<50K
30978,41,Private,242586,High-school,9,Married,Blue-collar,Husband,White,Male,0,0,40,US,<50K
30979,41,Private,359696,College,13,Married,Blue-collar,Husband,White,Male,15024,0,60,US,>50K
30980,55,Govt,296085,Some-college,12,Married,White-collar,Husband,Asian-Pac-Islander,Male,0,0,40,US,>50K
30981,43,Private,233130,College,13,Separated,Clerical/Sales,Not-in-family,White,Male,0,0,40,US,>50K
30982,51,Private,189511,Some-college,11,Married,Service/Manual,Husband,White,Male,0,0,50,Non-US,>50K
30983,31,Private,124420,High-school,7,Married,Blue-collar,Husband,White,Male,0,0,40,US,<50K
30984,30,Self_emp,67072,College,13,Married,Blue-collar,Not-in-family,White,Male,6849,0,60,US,<50K
30985,51,Private,194908,High-school,9,Married,Clerical/Sales,Wife,White,Female,0,0,40,US,<50K
30986,31,Govt,94991,High-school,9,Separated,Service/Manual,Unmarried,Amer-Indian-Eskimo,Male,0,0,40,US,<50K
30987,18,Private,194561,Some-college,10,Single,Service/Manual,Own-child,White,Male,0,0,37,US,<50K
30988,60,Private,75726,High-school,9,Separated,White-collar,Not-in-family,White,Female,0,1092,40,US,<50K
30989,29,Private,60722,High-school,9,Single,White-collar,Not-in-family,Asian-Pac-Islander,Female,0,0,40,US,<50K
30990,33,Private,59944,High-school,9,Single,Blue-collar,Not-in-family,White,Male,0,0,40,US,<50K
30991,34,Private,220840,Middle-school,3,Married,Service/Manual,Husband,White,Male,0,0,40,Non-US,<50K
30992,40,Self_emp,104235,College,14,Single,Service/Manual,Own-child,White,Male,0,0,99,US,<50K
30993,57,Private,142714,Some-college,10,Separated,Service/Manual,Not-in-family,White,Female,0,0,38,US,<50K
30994,55,Govt,110490,College,13,Married,White-collar,Wife,White,Female,0,0,60,US,<50K
30995,40,Self_emp,154076,Some-college,12,Married,White-collar,Husband,White,Male,0,0,60,US,<50K
30996,26,Govt,130557,College,13,Single,White-collar,Not-in-family,White,Female,0,0,35,US,<50K
30997,29,Private,107108,Some-college,10,Married,Clerical/Sales,Husband,Amer-Indian-Eskimo,Male,0,0,40,US,<50K
30998,30,Private,207172,College,13,Married,Clerical/Sales,Wife,White,Female,0,0,40,Non-US,<50K
30999,29,Private,304595,College,14,Single,Clerical/Sales,Not-in-family,White,Male,0,0,50,US,>50K
31000,43,Private,475322,Some-college,10,Married,Blue-collar,Husband,White,Male,0,0,50,US,>50K
31001,65,Private,107620,High-school,7,Separated,Clerical/Sales,Not-in-family,White,Female,0,0,8,US,<50K
31002,19,Private,301911,Some-college,10,Single,Clerical/Sales,Own-child,Asian-Pac-Islander,Male,0,0,35,Non-US,<50K
31003,35,Private,267866,High-school,9,Married,Clerical/Sales,Husband,Asian-Pac-Islander,Male,0,1887,50,Non-US,>50K
31004,28,Private,269786,High-school,9,Married,Blue-collar,Husband,White,Male,0,0,40,US,<50K
31005,34,Private,167474,High-school,9,Married,White-collar,Husband,White,Male,0,0,40,US,<50K
31006,61,Private,115023,Some-college,11,Married,Blue-collar,Husband,White,Male,0,1887,60,US,>50K
31007,63,Govt,86590,High-school,9,Married,White-collar,Wife,White,Female,0,0,32,US,<50K
31008,47,Govt,187087,College,13,Married,White-collar,Husband,White,Male,0,0,40,US,>50K
31009,31,Private,184307,Some-college,10,Separated,Blue-collar,Not-in-family,White,Male,0,0,40,US,<50K
31010,18,Private,225859,Some-college,10,Single,Blue-collar,Own-child,White,Male,2907,0,30,US,<50K
31011,29,Private,57889,College,13,Married,Clerical/Sales,Husband,White,Male,0,0,45,US,>50K
31012,59,Private,157932,High-school,9,Married,Blue-collar,Husband,White,Male,0,0,40,US,<50K
31013,50,Private,187830,College,14,Separated,White-collar,Not-in-family,White,Male,0,0,62,US,>50K
31014,49,Private,251180,Middle-school,4,Married,Blue-collar,Husband,White,Male,2407,0,50,US,<50K
31015,60,Private,317083,College,13,Married,White-collar,Husband,White,Male,0,0,45,US,>50K
31016,35,Self_emp,190895,College,14,Married,Clerical/Sales,Husband,White,Male,0,0,40,US,>50K
31017,48,Govt,328606,High-school,9,Separated,Blue-collar,Not-in-family,White,Male,0,0,40,US,<50K
31018,21,null,403860,Some-college,10,Single,null,Own-child,White,Male,0,0,40,US,<50K
31019,41,Private,215479,High-school,9,Separated,Blue-collar,Not-in-family,Black,Male,0,0,40,US,<50K
31020,56,Private,157639,Some-college,10,Married,Blue-collar,Husband,White,Male,0,0,50,US,<50K
31021,26,Private,152129,High-school,8,Single,Service/Manual,Unmarried,Black,Male,0,0,40,US,<50K
31022,53,Private,239284,High-school,9,Separated,Clerical/Sales,Unmarried,White,Female,0,0,40,US,<50K
31023,23,Private,234302,High-school,9,Single,Blue-collar,Not-in-family,Black,Male,0,0,40,US,<50K
31024,58,Private,218724,Middle-school,4,Married,Service/Manual,Husband,White,Male,0,0,50,US,<50K
31025,61,Private,106330,High-school,9,Married,Blue-collar,Husband,White,Male,0,0,40,US,<50K
31026,29,Private,35032,Some-college,10,Married,Blue-collar,Husband,White,Male,0,0,60,US,<50K
31027,22,Private,234641,High-school,9,Single,Blue-collar,Own-child,White,Male,0,0,40,US,<50K
31028,43,Private,170730,College,13,Married,White-collar,Husband,White,Male,0,1977,50,US,>50K
31029,31,Private,218322,Some-college,10,Single,Service/Manual,Not-in-family,White,Male,0,0,30,US,<50K
31030,90,Private,47929,High-school,9,Married,Blue-collar,Husband,White,Male,0,0,40,US,<50K
31031,53,Private,142411,Some-college,11,Separated,White-collar,Unmarried,White,Female,0,0,40,US,<50K
31032,22,null,219122,Some-college,10,Single,null,Own-child,White,Male,0,0,40,US,<50K
31033,55,Private,132887,High-school,9,Married,Blue-collar,Husband,Black,Male,3411,0,40,Non-US,<50K
31034,34,Govt,44464,College,16,Single,White-collar,Not-in-family,White,Female,0,0,60,US,<50K
31035,28,Private,180928,Some-college,10,Married,Blue-collar,Husband,White,Male,5013,0,55,US,<50K
31036,22,null,199426,Some-college,10,Single,null,Not-in-family,White,Female,0,0,40,US,<50K
31037,36,Private,139703,High-school,9,Single,Clerical/Sales,Not-in-family,Black,Female,0,0,40,US,<50K
31038,33,Private,202642,College,13,Separated,White-collar,Other-relative,Black,Female,0,0,40,Non-US,<50K
31039,17,Private,160049,High-school,6,Single,Service/Manual,Own-child,White,Female,0,0,12,US,<50K
31040,38,Private,239755,High-school,7,Separated,Blue-collar,Not-in-family,White,Male,0,0,40,US,<50K
31041,60,Private,152369,Some-college,11,Married,Blue-collar,Husband,White,Male,0,0,60,US,<50K
31042,34,Private,42900,College,13,Married,White-collar,Husband,White,Male,0,0,50,US,>50K
31043,72,null,117017,High-school,9,Married,null,Husband,White,Male,0,0,8,US,<50K
31044,57,Private,175017,Middle-school,3,Married,Service/Manual,Husband,White,Male,0,0,40,Non-US,<50K
31045,39,Private,342642,High-school,9,Separated,Clerical/Sales,Not-in-family,White,Male,0,0,60,US,<50K
31046,50,Self_emp,143730,College,13,Married,Service/Manual,Husband,White,Male,0,0,80,US,<50K
31047,45,Private,191098,College,13,Married,White-collar,Husband,Asian-Pac-Islander,Male,0,0,40,Non-US,<50K
31048,37,Private,208106,College,13,Separated,White-collar,Not-in-family,White,Male,0,0,35,US,<50K
31049,27,Private,167737,Some-college,10,Single,Blue-collar,Not-in-family,White,Male,0,0,48,US,<50K
31050,43,Private,315971,College,13,Separated,White-collar,Not-in-family,White,Female,0,0,45,US,>50K
31051,41,Private,142717,Some-college,10,Separated,White-collar,Unmarried,Black,Female,0,0,36,US,<50K
31052,20,Private,190227,College,14,Single,White-collar,Own-child,White,Male,0,0,25,US,<50K
31053,44,Private,79864,College,14,Separated,White-collar,Unmarried,White,Female,0,0,20,US,<50K
31054,50,Private,34067,Some-college,11,Married,White-collar,Husband,White,Male,0,0,50,US,>50K
31055,54,Private,222882,High-school,9,Separated,White-collar,Unmarried,White,Female,0,0,45,US,<50K
31056,31,Private,44464,College,13,Single,White-collar,Not-in-family,White,Female,0,1564,60,US,>50K
31057,33,Private,256062,Some-college,10,Single,Clerical/Sales,Unmarried,White,Female,0,0,35,Non-US,<50K
31058,22,Private,251073,High-school,5,Single,Service/Manual,Own-child,White,Male,0,0,50,US,<50K
31059,46,Private,149949,Some-college,10,Married,Blue-collar,Husband,White,Male,0,0,40,US,<50K
31060,30,Private,165235,College,13,Married,Clerical/Sales,Wife,Asian-Pac-Islander,Female,0,0,40,Non-US,>50K
31061,22,null,243190,Some-college,10,Single,null,Own-child,Asian-Pac-Islander,Male,0,0,40,Non-US,<50K
31062,59,null,160662,High-school,9,Married,null,Husband,White,Male,2407,0,60,US,<50K
31063,57,Self_emp,175942,Some-college,10,Separated,White-collar,Other-relative,White,Male,0,0,25,US,<50K
31064,26,Private,212793,High-school,9,Single,Blue-collar,Not-in-family,White,Male,0,0,40,US,<50K
31065,52,Govt,153312,Some-college,12,Married,Blue-collar,Husband,White,Male,0,0,40,US,>50K
31066,55,Govt,173296,College,14,Separated,White-collar,Unmarried,White,Female,0,0,45,US,<50K
31067,47,Private,120131,College,13,Married,Clerical/Sales,Husband,White,Male,0,0,40,US,>50K
31068,19,Private,117444,High-school,9,Single,Blue-collar,Own-child,White,Male,0,0,40,US,<50K
31069,26,Private,226196,High-school,9,Single,Blue-collar,Own-child,White,Male,0,0,40,US,<50K
31070,44,Private,202872,Some-college,12,Separated,White-collar,Not-in-family,White,Female,0,0,40,US,>50K
31071,42,Private,176716,College,14,Single,White-collar,Not-in-family,White,Male,0,0,40,US,>50K
31072,39,Private,82540,Some-college,10,Married,White-collar,Husband,White,Male,0,0,60,US,<50K
31073,17,null,41643,High-school,7,Single,null,Own-child,White,Female,0,0,15,US,<50K
31074,26,Private,197292,High-school,9,Single,Clerical/Sales,Not-in-family,White,Female,0,0,50,US,<50K
31075,26,Private,76491,College,14,Married,White-collar,Husband,White,Male,0,0,20,US,<50K
31076,50,Self_emp,101094,College,14,Married,Clerical/Sales,Husband,White,Male,0,0,55,US,<50K
31077,46,Self_emp,119944,College,14,Married,White-collar,Husband,White,Male,0,0,50,US,>50K
31078,18,Private,141626,Some-college,10,Single,White-collar,Own-child,White,Male,2176,0,20,US,<50K
31079,26,Private,122575,College,13,Single,White-collar,Unmarried,Asian-Pac-Islander,Male,0,0,60,Non-US,<50K
31080,32,Private,194740,College,13,Married,Clerical/Sales,Husband,White,Male,0,1902,40,US,>50K
31081,50,Private,263200,Middle-school,3,Married,Service/Manual,Unmarried,White,Female,0,0,34,Non-US,<50K
31082,47,Govt,140644,Some-college,10,Married,Blue-collar,Husband,White,Male,0,0,40,US,>50K
31083,52,Private,202115,High-school,9,Married,Service/Manual,Wife,White,Female,0,0,25,US,<50K
31084,25,Govt,27142,Some-college,10,Married,White-collar,Husband,White,Male,0,0,40,US,>50K
31085,42,Govt,318046,High-school,7,Married,Blue-collar,Husband,White,Male,0,0,40,US,<50K
31086,53,Private,276369,High-school,9,Married,White-collar,Husband,White,Male,0,0,45,US,<50K
31087,30,Private,67187,High-school,9,Single,Blue-collar,Own-child,Amer-Indian-Eskimo,Female,0,0,8,US,<50K
31088,23,Private,133582,Lower-school,2,Single,Service/Manual,Not-in-family,White,Male,0,0,36,Non-US,<50K
31089,23,Private,216672,College,13,Single,White-collar,Own-child,White,Male,0,0,30,Non-US,<50K
31090,32,Private,45796,Some-college,10,Married,Service/Manual,Husband,White,Male,0,0,60,US,<50K
31091,29,Self_emp,31778,High-school,9,Separated,White-collar,Other-relative,White,Male,0,0,25,US,<50K
31092,40,Private,190044,Some-college,12,Married,Service/Manual,Husband,White,Male,0,0,40,US,<50K
31093,45,Govt,144351,College,14,Married,White-collar,Husband,White,Male,0,0,40,US,>50K
31094,17,null,172145,High-school,6,Single,null,Own-child,Black,Female,0,0,40,US,<50K
31095,55,Private,193130,College,13,Married,White-collar,Husband,White,Male,0,0,40,US,>50K
31096,59,Govt,140478,College,14,Married,White-collar,Husband,White,Male,0,0,40,US,>50K
31097,56,Private,122390,Some-college,11,Married,Clerical/Sales,Husband,White,Male,15024,0,40,US,>50K
31098,23,Private,116830,High-school,8,Single,Blue-collar,Not-in-family,White,Male,0,0,50,US,<50K
31099,37,Govt,117683,High-school,9,Married,Blue-collar,Husband,White,Male,0,0,40,US,<50K
31100,25,Private,106491,High-school,9,Married,Blue-collar,Husband,White,Male,0,0,48,US,<50K
31101,22,null,39803,Some-college,10,Single,null,Own-child,White,Male,0,0,40,US,<50K
31102,27,Private,363053,High-school,5,Single,Service/Manual,Unmarried,White,Female,0,0,24,Non-US,<50K
31103,21,Private,54472,High-school,9,Single,Service/Manual,Unmarried,White,Female,0,0,40,US,<50K
31104,47,Govt,200471,High-school,9,Married,Blue-collar,Husband,White,Male,5178,0,40,US,>50K
31105,38,Private,54317,Some-college,10,Married,Blue-collar,Husband,White,Male,0,0,60,US,<50K
31106,62,Govt,113443,College,14,Separated,White-collar,Not-in-family,White,Female,10520,0,33,US,>50K
31107,27,Private,159623,Some-college,10,Married,Clerical/Sales,Husband,White,Male,0,0,40,US,<50K
31108,25,null,161235,Some-college,11,Single,null,Own-child,White,Male,0,0,90,US,<50K
31109,27,Private,247978,High-school,9,Single,Service/Manual,Own-child,Black,Female,0,0,40,US,<50K
31110,40,Private,305846,Some-college,10,Married,Clerical/Sales,Wife,White,Female,0,0,40,US,>50K
31111,22,Self_emp,214014,Some-college,10,Single,Clerical/Sales,Own-child,Black,Male,99999,0,55,US,>50K
31112,33,Private,226525,High-school,9,Separated,White-collar,Not-in-family,White,Male,0,0,60,US,<50K
31113,28,Private,247819,Some-college,11,Married,White-collar,Wife,White,Female,0,0,5,US,<50K
31114,28,Private,194940,High-school,9,Married,Blue-collar,Husband,White,Male,0,0,40,US,<50K
31115,29,Private,289991,High-school,9,Single,Blue-collar,Unmarried,White,Male,0,0,55,US,<50K
31116,46,Private,585361,High-school,5,Separated,White-collar,Unmarried,White,Female,0,0,40,US,<50K
31117,30,Private,91145,High-school,9,Married,Blue-collar,Husband,White,Male,0,0,40,US,<50K
31118,65,null,231604,High-school,9,Married,null,Husband,White,Male,0,0,45,Non-US,<50K
31119,28,Private,273269,Some-college,10,Single,Blue-collar,Not-in-family,Black,Male,0,0,40,US,<50K
31120,39,Private,202683,College,13,Married,Clerical/Sales,Husband,White,Male,0,0,40,US,<50K
31121,35,Private,159179,Some-college,10,Single,Clerical/Sales,Not-in-family,White,Male,0,0,40,US,<50K
31122,50,Private,28952,Some-college,10,Married,Clerical/Sales,Wife,White,Female,0,0,39,US,<50K
31123,25,null,214925,High-school,6,Single,null,Own-child,Black,Male,0,0,40,US,<50K
31124,63,Private,163708,High-school,5,Separated,Service/Manual,Not-in-family,White,Female,0,0,20,US,<50K
31125,56,Private,200235,Some-college,11,Married,Blue-collar,Husband,White,Male,0,0,48,US,>50K
31126,46,Private,109209,Some-college,10,Married,Clerical/Sales,Husband,White,Male,0,0,40,US,>50K
31127,19,Private,166153,Some-college,10,Single,Service/Manual,Own-child,White,Female,0,0,30,US,<50K
31128,56,Govt,268213,College,14,Married,White-collar,Husband,White,Male,0,0,35,Non-US,>50K
31129,31,Private,69056,High-school,9,Separated,Service/Manual,Own-child,White,Female,0,0,15,US,<50K
31130,51,Govt,237141,College,14,Married,White-collar,Husband,White,Male,0,0,40,US,>50K
31131,17,Private,277541,High-school,7,Single,Clerical/Sales,Own-child,White,Male,0,0,5,US,<50K
31132,27,Govt,289039,Some-college,10,Single,Blue-collar,Unmarried,Asian-Pac-Islander,Female,0,0,40,US,<50K
31133,30,Private,134737,Some-college,10,Single,Clerical/Sales,Own-child,White,Male,0,0,45,US,<50K
